5000000.0,10.0,1e-10,5.448557937254787,0.010601621754267819
5000000.0,20.0,2e-10,5.448619816828795,0.01060214540057806
5000000.0,30.0,3e-10,5.448645489368238,0.010602548692741158
5000000.0,40.0,4.3333333333333334e-10,5.0435371903535335,0.010602352571433021
5000000.0,50.0,5.666666666666667e-10,4.828563778778175,0.010602202948759644
5000000.0,60.0,6.833333333333332e-10,4.8058214938198764,0.01060217254080212
5000000.0,70.0,9.333333333333334e-10,4.127319184039454,0.01060234905823636
5000000.0,80.0,1.0166666666666667e-09,4.323165683463152,0.010602157210057667
5000000.0,90.0,1.2333333333333332e-09,4.0195428092293675,0.010602454885969479
5000000.0,100.0,1.3666666666666665e-09,4.030051085293895,0.010602184574179573
5000000.0,200.0,3.5e-09,3.173838211557207,0.010603176606915388
5000000.0,300.0,6.666666666666667e-09,2.5194552153388106,0.010603664084288787
5000000.0,400.0,9.999999999999999e-09,2.248264483375359,0.010603984137840465
5000000.0,500.0,1.3666666666666665e-08,2.0623833773273876,0.010604171586702878
5000000.0,600.0,1.95e-08,1.744344719568404,0.010604540523945372
5000000.0,700.0,2.5666666666666665e-08,1.549242099035254,0.010451571624689284
5000000.0,800.0,3e-08,1.4914701539089303,0.00928892831169662
5000000.0,900.0,3.4999999999999996e-08,1.4245722194176271,0.010965509665028026
5000000.0,1000.0,4.333333333333333e-08,1.2761989492891266,0.010575865840737882
5000000.0,2000.0,1.6666666666666665e-07,0.6932741078981152,0.00976471713582939
5000000.0,3000.0,3.5e-07,0.4949479789077835,0.011534300649709547
5000000.0,5000.0,1.1333333333333332e-06,0.25871385697436666,0.011213716566519644
5000000.0,6000.0,1.8999999999999998e-06,0.18665043349622865,0.011076981009840633
5000000.0,7000.0,2.6666666666666664e-06,0.15902587992025838,0.009966140259874395
5000000.0,8000.0,3.6666666666666666e-06,0.13104813432974718,0.011506950713529626
5000000.0,9000.0,4.9999999999999996e-06,0.10786664213462037,0.010911246380187362
